"GID","ENSEMBL","ENSEMBLTRANS","ENSEMBLPROT"
106890324,"ENSCPUG00000017009","",""
106890324,"ENSCPUG00000017009","ENSCPUT00000029647.1","ENSCPUP00000025143.1"
106893263,"ENSCPUG00000002144","ENSCPUT00000003418.1","ENSCPUP00000002822.1"
106892890,"","",""
106890777,"ENSCPUG00000019839","",""
106890777,"ENSCPUG00000019839","ENSCPUT00000034862.1","ENSCPUP00000029626.1"
106901350,"","",""
106900977,"ENSCPUG00000002732","ENSCPUT00000004349.1","ENSCPUP00000003579.1"
106890670,"ENSCPUG00000018672","ENSCPUT00000032791.1","ENSCPUP00000027879.1"
106895827,"ENSCPUG00000014105","ENSCPUT00000024425.1","ENSCPUP00000020615.1"
106901766,"ENSCPUG00000009901","ENSCPUT00000016718.1","ENSCPUP00000014019.1"
106901766,"ENSCPUG00000009901","",""
106885360,"ENSCPUG00000006521","ENSCPUT00000010922.1","ENSCPUP00000009150.1"
106885360,"ENSCPUG00000006521","",""
106898950,"","",""
106896601,"ENSCPUG00000009379","ENSCPUT00000015777.1","ENSCPUP00000013199.1"
106896601,"ENSCPUG00000009379","",""
106901414,"ENSCPUG00000015600","ENSCPUT00000027065.1","ENSCPUP00000022961.1"
106884863,"ENSCPUG00000016886","ENSCPUT00000029386.1","ENSCPUP00000024922.1"
106896102,"","",""
106888635,"ENSCPUG00000014827","ENSCPUT00000025762.1","ENSCPUP00000021808.1"
106901329,"ENSCPUG00000014083","ENSCPUT00000024375.1","ENSCPUP00000020566.1"
106901329,"ENSCPUG00000014083","",""
106895006,"ENSCPUG00000012388","ENSCPUT00000021327.1","ENSCPUP00000017958.1"
106893439,"ENSCPUG00000015658","ENSCPUT00000027165.1","ENSCPUP00000023043.1"
106893439,"ENSCPUG00000015658","",""
106899420,"ENSCPUG00000017964","ENSCPUT00000031441.1","ENSCPUP00000026698.1"
106901655,"ENSCPUG00000009509","",""
106901655,"ENSCPUG00000009509","ENSCPUT00000016015.1","ENSCPUP00000013415.1"
106895196,"ENSCPUG00000000669","",""
106895196,"ENSCPUG00000000669","ENSCPUT00000001087.1","ENSCPUP00000000881.1"
106892954,"ENSCPUG00000013685","",""
106892954,"ENSCPUG00000013685","ENSCPUT00000023690.1","ENSCPUP00000019992.1"
106897329,"ENSCPUG00000006692","ENSCPUT00000011221.1","ENSCPUP00000009401.1"
106887942,"ENSCPUG00000001995","ENSCPUT00000003162.1","ENSCPUP00000002624.1"
106887942,"ENSCPUG00000001995","",""
106901691,"ENSCPUG00000002833","ENSCPUT00000004518.1","ENSCPUP00000003703.1"
106900849,"ENSCPUG00000013639","ENSCPUT00000023596.1","ENSCPUP00000019903.1"
106899091,"ENSCPUG00000010815","ENSCPUT00000018460.1","ENSCPUP00000015572.1"
106891751,"","",""
106897137,"ENSCPUG00000012039","ENSCPUT00000020702.1","ENSCPUP00000017482.1"
106898858,"ENSCPUG00000007080","ENSCPUT00000011939.1","ENSCPUP00000009998.1"
106898858,"ENSCPUG00000007080","",""
106898858,"ENSCPUG00000007080","ENSCPUT00000011944.1","ENSCPUP00000010003.1"
106900027,"","",""
106893979,"ENSCPUG00000019069","ENSCPUT00000033347.1","ENSCPUP00000028325.1"
106893979,"ENSCPUG00000019069","",""
106901290,"ENSCPUG00000008359","ENSCPUT00000014046.1","ENSCPUP00000011800.1"
106901290,"ENSCPUG00000008359","ENSCPUT00000014041.1","ENSCPUP00000011797.1"
106901290,"ENSCPUG00000008359","",""
106897929,"","",""
106902724,"ENSCPUG00000017797","ENSCPUT00000031528.1","ENSCPUP00000026779.1"
106901600,"","",""
106891849,"ENSCPUG00000016254","ENSCPUT00000028264.1","ENSCPUP00000023975.1"
106898295,"ENSCPUG00000006896","ENSCPUT00000011607.1","ENSCPUP00000009717.1"
106898295,"ENSCPUG00000006896","ENSCPUT00000011608.1","ENSCPUP00000009718.1"
106898295,"ENSCPUG00000006896","",""
106901395,"ENSCPUG00000002802","ENSCPUT00000004467.1","ENSCPUP00000003659.1"
106901395,"ENSCPUG00000002802","",""
106901976,"ENSCPUG00000013520","ENSCPUT00000023385.1","ENSCPUP00000019710.1"
106901976,"ENSCPUG00000013520","",""
106886203,"ENSCPUG00000011718","ENSCPUT00000020133.1","ENSCPUP00000016988.1"
106896093,"ENSCPUG00000007157","ENSCPUT00000012064.1","ENSCPUP00000010105.1"
106896093,"ENSCPUG00000007157","",""
106896093,"ENSCPUG00000007157","ENSCPUT00000012066.1","ENSCPUP00000010106.1"
106888776,"ENSCPUG00000016989","ENSCPUT00000029602.1","ENSCPUP00000025104.1"
106895498,"","",""
106896541,"ENSCPUG00000005638","ENSCPUT00000009410.1","ENSCPUP00000007800.1"
106891099,"ENSCPUG00000003972","ENSCPUT00000006570.1","ENSCPUP00000005407.1"
106889311,"ENSCPUG00000007091","ENSCPUT00000011958.1","ENSCPUP00000010016.1"
106902360,"","",""
106899159,"ENSCPUG00000011442","",""
106899159,"ENSCPUG00000011442","ENSCPUT00000019601.1","ENSCPUP00000016536.1"
106891657,"ENSCPUG00000008779","ENSCPUT00000014754.1","ENSCPUP00000012400.1"
106902771,"","",""
106896152,"ENSCPUG00000008068","ENSCPUT00000013562.1","ENSCPUP00000011387.1"
106896152,"ENSCPUG00000008068","",""
106897830,"ENSCPUG00000011379","ENSCPUT00000019508.1","ENSCPUP00000016455.1"
106899813,"ENSCPUG00000007416","",""
106899813,"ENSCPUG00000007416","ENSCPUT00000012477.1","ENSCPUP00000010455.1"
106899813,"ENSCPUG00000007416","ENSCPUT00000012485.1","ENSCPUP00000010463.1"
106891915,"","",""
106894492,"ENSCPUG00000020045","ENSCPUT00000035210.1","ENSCPUP00000029931.1"
106901236,"ENSCPUG00000000870","",""
106901236,"ENSCPUG00000000870","ENSCPUT00000001354.1","ENSCPUP00000001112.1"
106896533,"ENSCPUG00000014649","ENSCPUT00000025400.1","ENSCPUP00000021492.1"
106885004,"ENSCPUG00000017534","ENSCPUT00000030669.1","ENSCPUP00000026019.1"
106885004,"ENSCPUG00000017534","",""
106893944,"","",""
106889554,"ENSCPUG00000018736","",""
106889554,"ENSCPUG00000018736","ENSCPUT00000032733.1","ENSCPUP00000027830.1"
106893919,"ENSCPUG00000019038","ENSCPUT00000033298.1","ENSCPUP00000028287.1"
106893919,"ENSCPUG00000019038","",""
106893150,"ENSCPUG00000002249","",""
106893150,"ENSCPUG00000002249","ENSCPUT00000003576.1","ENSCPUP00000002937.1"
106886662,"ENSCPUG00000012299","ENSCPUT00000021159.1","ENSCPUP00000017867.1"
106901955,"ENSCPUG00000013518","ENSCPUT00000023377.1","ENSCPUP00000019702.1"
106897236,"ENSCPUG00000010673","",""
106897236,"ENSCPUG00000010673","ENSCPUT00000018163.1","ENSCPUP00000015319.1"
106884591,"","",""
106896831,"ENSCPUG00000006139","ENSCPUT00000010905.1","ENSCPUP00000009133.1"
106884599,"","",""
106900429,"ENSCPUG00000003628","ENSCPUT00000005987.1","ENSCPUP00000004930.1"
106893078,"ENSCPUG00000002276","ENSCPUT00000003625.1","ENSCPUP00000002983.1"
106900475,"ENSCPUG00000005683","ENSCPUT00000009484.1","ENSCPUP00000007864.1"
106885450,"ENSCPUG00000010896","ENSCPUT00000018575.1","ENSCPUP00000015649.1"
106889306,"ENSCPUG00000009832","ENSCPUT00000016575.1","ENSCPUP00000013891.1"
106891274,"ENSCPUG00000010471","ENSCPUT00000017828.1","ENSCPUP00000015017.1"
106893860,"ENSCPUG00000018865","ENSCPUT00000033001.1","ENSCPUP00000028053.1"
106897756,"ENSCPUG00000006419","ENSCPUT00000010765.1","ENSCPUP00000009013.1"
106897756,"ENSCPUG00000006419","",""
106901324,"","",""
106886700,"ENSCPUG00000013821","ENSCPUT00000023926.1","ENSCPUP00000020208.1"
106899334,"","",""
106894488,"ENSCPUG00000004788","ENSCPUT00000007958.1","ENSCPUP00000006595.1"
106902017,"","",""
106897062,"ENSCPUG00000012028","",""
106897062,"ENSCPUG00000012028","ENSCPUT00000020683.1","ENSCPUP00000017463.1"
106889480,"ENSCPUG00000016147","ENSCPUT00000028062.1","ENSCPUP00000023800.1"
106896393,"ENSCPUG00000010049","ENSCPUT00000017094.1","ENSCPUP00000014353.1"
106901481,"ENSCPUG00000015267","ENSCPUT00000026526.1","ENSCPUP00000022484.1"
106898368,"ENSCPUG00000008888","ENSCPUT00000014944.1","ENSCPUP00000012544.1"
106900150,"","",""
106893440,"ENSCPUG00000015674","ENSCPUT00000027184.1","ENSCPUP00000023061.1"
106900411,"","",""
106885045,"","",""
106900919,"ENSCPUG00000015594","ENSCPUT00000027056.1","ENSCPUP00000022953.1"
106900919,"ENSCPUG00000015594","ENSCPUT00000027060.1","ENSCPUP00000022957.1"
106897751,"ENSCPUG00000007283","ENSCPUT00000012242.1","ENSCPUP00000010254.1"
106898459,"ENSCPUG00000011419","ENSCPUT00000019602.1","ENSCPUP00000016537.1"
106885618,"","",""
106886421,"ENSCPUG00000011905","ENSCPUT00000020479.1","ENSCPUP00000017276.1"
106885601,"ENSCPUG00000010206","",""
106885601,"ENSCPUG00000010206","ENSCPUT00000017305.1","ENSCPUP00000014528.1"
106898215,"ENSCPUG00000003847","ENSCPUT00000006361.1","ENSCPUP00000005238.1"
106902443,"ENSCPUG00000013420","ENSCPUT00000023193.1","ENSCPUP00000019533.1"
106888572,"ENSCPUG00000013529","",""
106888572,"ENSCPUG00000013529","ENSCPUT00000023395.1","ENSCPUP00000019719.1"
106887861,"ENSCPUG00000019444","ENSCPUT00000034078.1","ENSCPUP00000028927.1"
106886939,"","",""
106902285,"ENSCPUG00000002454","ENSCPUT00000003884.1","ENSCPUP00000003199.1"
106888163,"ENSCPUG00000011066","ENSCPUT00000018912.1","ENSCPUP00000015948.1"
106900201,"ENSCPUG00000010019","ENSCPUT00000016952.1","ENSCPUP00000014235.1"
106896875,"ENSCPUG00000006540","ENSCPUT00000010955.1","ENSCPUP00000009180.1"
106896875,"ENSCPUG00000006540","",""
106901701,"ENSCPUG00000009417","",""
106901701,"ENSCPUG00000009417","ENSCPUT00000015842.1","ENSCPUP00000013256.1"
106894534,"ENSCPUG00000004717","ENSCPUT00000007831.1","ENSCPUP00000006478.1"
106894534,"ENSCPUG00000004717","",""
106894534,"ENSCPUG00000004717","ENSCPUT00000007833.1","ENSCPUP00000006480.1"
106894534,"ENSCPUG00000004717","ENSCPUT00000007834.1","ENSCPUP00000006481.1"
106902506,"ENSCPUG00000013197","ENSCPUT00000022719.1","ENSCPUP00000019129.1"
106902506,"ENSCPUG00000013197","ENSCPUT00000022721.1","ENSCPUP00000019131.1"
106902506,"ENSCPUG00000013197","",""
106902506,"ENSCPUG00000013197","ENSCPUT00000022722.1","ENSCPUP00000019132.1"
106902506,"ENSCPUG00000013197","ENSCPUT00000022718.1","ENSCPUP00000019128.1"
106902506,"ENSCPUG00000013197","ENSCPUT00000022725.1","ENSCPUP00000019135.1"
106902506,"ENSCPUG00000013197","ENSCPUT00000022720.1","ENSCPUP00000019130.1"
106902506,"ENSCPUG00000013197","ENSCPUT00000022724.1","ENSCPUP00000019134.1"
106900915,"ENSCPUG00000012688","ENSCPUT00000021902.1","ENSCPUP00000018441.1"
106900915,"ENSCPUG00000012688","",""
106900915,"ENSCPUG00000012688","ENSCPUT00000021900.1","ENSCPUP00000018439.1"
106891016,"ENSCPUG00000003895","",""
106891016,"ENSCPUG00000003895","ENSCPUT00000006492.1","ENSCPUP00000005343.1"
106886754,"ENSCPUG00000013992","ENSCPUT00000024229.1","ENSCPUP00000020457.1"
106886743,"","",""
106886742,"ENSCPUG00000013994","ENSCPUT00000024231.1","ENSCPUP00000020459.1"
106891068,"ENSCPUG00000004021","",""
106891068,"ENSCPUG00000004021","ENSCPUT00000006656.1","ENSCPUP00000005482.1"
106891068,"ENSCPUG00000004021","ENSCPUT00000006662.1","ENSCPUP00000005485.1"
106886758,"","",""
106890559,"","",""
106896104,"","",""
106895497,"","",""
106895852,"ENSCPUG00000016371","ENSCPUT00000028422.1","ENSCPUP00000024098.1"
106892584,"","",""
106891337,"","",""
106895996,"","",""
106885534,"ENSCPUG00000010774","ENSCPUT00000018393.1","ENSCPUP00000015512.1"
106886989,"ENSCPUG00000014922","ENSCPUT00000026017.1","ENSCPUP00000022030.1"
106887546,"ENSCPUG00000000376","ENSCPUT00000000533.1","ENSCPUP00000000441.1"
106887546,"ENSCPUG00000000376","",""
106894802,"ENSCPUG00000017709","",""
106894802,"ENSCPUG00000017709","ENSCPUT00000030981.1","ENSCPUP00000026292.1"
106893597,"ENSCPUG00000005456","ENSCPUT00000009125.1","ENSCPUP00000007560.1"
106885164,"ENSCPUG00000019294","",""
106885164,"ENSCPUG00000019294","ENSCPUT00000033781.1","ENSCPUP00000028698.1"
106891289,"ENSCPUG00000007783","ENSCPUT00000013084.1","ENSCPUP00000010974.1"
106890071,"ENSCPUG00000011730","ENSCPUT00000020164.1","ENSCPUP00000017013.1"
106898443,"","",""
106890856,"","",""
106895956,"ENSCPUG00000006812","ENSCPUT00000011463.1","ENSCPUP00000009594.1"
106885069,"ENSCPUG00000019141","ENSCPUT00000033487.1",""
106898768,"ENSCPUG00000007573","ENSCPUT00000012724.1","ENSCPUP00000010658.1"
106898768,"ENSCPUG00000007573","",""
106897249,"ENSCPUG00000004739","ENSCPUT00000007890.1","ENSCPUP00000006536.1"
106892003,"ENSCPUG00000000395","",""
106892003,"ENSCPUG00000000395","ENSCPUT00000000563.1","ENSCPUP00000000460.1"
106892003,"ENSCPUG00000000395","ENSCPUT00000000617.1","ENSCPUP00000000503.1"
106901309,"ENSCPUG00000003130","",""
106901309,"ENSCPUG00000003130","ENSCPUT00000005091.1","ENSCPUP00000004208.1"
106901309,"ENSCPUG00000003130","ENSCPUT00000005112.1","ENSCPUP00000004229.1"
106901309,"ENSCPUG00000003130","ENSCPUT00000005125.1","ENSCPUP00000004240.1"
106890483,"ENSCPUG00000017596","ENSCPUT00000030844.1","ENSCPUP00000026176.1"
106896780,"ENSCPUG00000005640","ENSCPUT00000009414.1","ENSCPUP00000007804.1"
106896780,"ENSCPUG00000005640","",""
106896780,"ENSCPUG00000005640","ENSCPUT00000009417.1","ENSCPUP00000007807.1"
106896780,"ENSCPUG00000005640","ENSCPUT00000009422.1","ENSCPUP00000007812.1"
106896780,"ENSCPUG00000005640","ENSCPUT00000009411.1","ENSCPUP00000007801.1"
106896780,"ENSCPUG00000005640","ENSCPUT00000009426.1","ENSCPUP00000007815.1"
106885818,"","",""
106901460,"ENSCPUG00000008124","",""
106901460,"ENSCPUG00000008124","ENSCPUT00000013641.1","ENSCPUP00000011448.1"
106901460,"ENSCPUG00000008124","ENSCPUT00000013646.1","ENSCPUP00000011452.1"
106899703,"","",""
106894650,"","",""
106888983,"","",""
106890564,"","",""
106896345,"ENSCPUG00000010043","ENSCPUT00000016984.1","ENSCPUP00000014264.1"
106895079,"ENSCPUG00000004364","ENSCPUT00000007246.1","ENSCPUP00000005967.1"
106890847,"ENSCPUG00000019877","ENSCPUT00000034933.1","ENSCPUP00000029685.1"
106890847,"ENSCPUG00000019877","",""
106899935,"","",""
106889188,"ENSCPUG00000006180","ENSCPUT00000010699.1","ENSCPUP00000008952.1"
106895149,"ENSCPUG00000008214","ENSCPUT00000013796.1","ENSCPUP00000011576.1"
106895149,"ENSCPUG00000008214","",""
106893362,"ENSCPUG00000014053","ENSCPUT00000024318.1","ENSCPUP00000020524.1"
106901745,"","",""
106894207,"ENSCPUG00000009819","",""
106894207,"ENSCPUG00000009819","ENSCPUT00000016557.1","ENSCPUP00000013873.1"
106894207,"ENSCPUG00000009819","ENSCPUT00000016555.1","ENSCPUP00000013871.1"
106894207,"ENSCPUG00000009819","ENSCPUT00000016560.1","ENSCPUP00000013876.1"
106894207,"ENSCPUG00000009819","ENSCPUT00000016566.1","ENSCPUP00000013882.1"
106893467,"ENSCPUG00000000362","ENSCPUT00000000795.1","ENSCPUP00000000650.1"
106893467,"ENSCPUG00000000362","",""
106893467,"ENSCPUG00000000362","ENSCPUT00000000649.1","ENSCPUP00000000529.1"
106893467,"ENSCPUG00000000362","ENSCPUT00000000714.1","ENSCPUP00000000582.1"
106893467,"ENSCPUG00000000362","ENSCPUT00000000767.1","ENSCPUP00000000623.1"
106893467,"ENSCPUG00000000362","ENSCPUT00000000544.1","ENSCPUP00000000451.1"
106893467,"ENSCPUG00000000362","ENSCPUT00000000499.1","ENSCPUP00000000421.1"
106897858,"ENSCPUG00000009495","ENSCPUT00000015991.1","ENSCPUP00000013392.1"
106902799,"ENSCPUG00000001058","ENSCPUT00000001652.1","ENSCPUP00000001379.1"
106893129,"ENSCPUG00000001406","",""
106893129,"ENSCPUG00000001406","ENSCPUT00000002186.1","ENSCPUP00000001811.1"
106898851,"","",""
106894495,"ENSCPUG00000019785","ENSCPUT00000034771.1","ENSCPUP00000029545.1"
106889216,"","",""
106890510,"ENSCPUG00000017677","ENSCPUT00000030913.1","ENSCPUP00000026236.1"
106901007,"ENSCPUG00000004816","ENSCPUT00000008033.1","ENSCPUP00000006661.1"
106891712,"","",""
106892619,"ENSCPUG00000012148","ENSCPUT00000020893.1","ENSCPUP00000017639.1"
106890256,"ENSCPUG00000015787","ENSCPUT00000027405.1","ENSCPUP00000023234.1"
106890256,"ENSCPUG00000015787","",""
106898259,"","",""
106896290,"","",""
106899941,"ENSCPUG00000008414","ENSCPUT00000014127.1","ENSCPUP00000011870.1"
106891917,"ENSCPUG00000004468","ENSCPUT00000007420.1","ENSCPUP00000006121.1"
106893180,"ENSCPUG00000001578","ENSCPUT00000002482.1","ENSCPUP00000002062.1"
106901341,"ENSCPUG00000006881","ENSCPUT00000011583.1","ENSCPUP00000009698.1"
106901341,"ENSCPUG00000006881","ENSCPUT00000011584.1","ENSCPUP00000009699.1"
106901215,"ENSCPUG00000003238","",""
106901215,"ENSCPUG00000003238","ENSCPUT00000005270.1","ENSCPUP00000004354.1"
106901215,"ENSCPUG00000003238","ENSCPUT00000005273.1","ENSCPUP00000004357.1"
106901215,"ENSCPUG00000003238","ENSCPUT00000005268.1","ENSCPUP00000004352.1"
106901215,"ENSCPUG00000003238","ENSCPUT00000005262.1","ENSCPUP00000004349.1"
106890472,"","",""
106899218,"","",""
106892806,"ENSCPUG00000013901","ENSCPUT00000024078.1","ENSCPUP00000020340.1"
106895792,"","",""
106896269,"ENSCPUG00000008401","ENSCPUT00000014286.1","ENSCPUP00000012017.1"
106887594,"","",""
106892332,"ENSCPUG00000017900","ENSCPUT00000031335.1","ENSCPUP00000026605.1"
106897331,"","",""
106895104,"","",""
106890263,"","",""
106900399,"ENSCPUG00000002741","ENSCPUT00000004381.1",""
106900399,"ENSCPUG00000002741","",""
106900399,"ENSCPUG00000002741","ENSCPUT00000004362.1","ENSCPUP00000003592.1"
106888629,"","",""
106893194,"ENSCPUG00000001316","ENSCPUT00000002042.1","ENSCPUP00000001692.1"
106893194,"ENSCPUG00000001316","",""
106891934,"","",""
106893525,"","",""
106899220,"ENSCPUG00000015718","ENSCPUT00000027281.1","ENSCPUP00000023141.1"
106901159,"","",""
106888435,"ENSCPUG00000009316","",""
106888435,"ENSCPUG00000009316","ENSCPUT00000015673.1","ENSCPUP00000013109.1"
106902522,"ENSCPUG00000013493","",""
106902522,"ENSCPUG00000013493","ENSCPUT00000023325.1","ENSCPUP00000019654.1"
106896297,"","",""
106888114,"","",""
106886579,"ENSCPUG00000009171","ENSCPUT00000015436.1","ENSCPUP00000012916.1"
106886579,"ENSCPUG00000009171","ENSCPUT00000015429.1","ENSCPUP00000012911.1"
106900821,"ENSCPUG00000013578","",""
106900821,"ENSCPUG00000013578","ENSCPUT00000023508.1","ENSCPUP00000019826.1"
106892179,"","",""
106886957,"","",""
106897992,"ENSCPUG00000014253","ENSCPUT00000024680.1","ENSCPUP00000020829.1"
106899204,"ENSCPUG00000015555","ENSCPUT00000026990.1","ENSCPUP00000022892.1"
106899617,"","",""
106888721,"","",""
106891560,"ENSCPUG00000007106","ENSCPUT00000011988.1","ENSCPUP00000010036.1"
106891560,"ENSCPUG00000007106","ENSCPUT00000011991.1","ENSCPUP00000010038.1"
106891560,"ENSCPUG00000007106","",""
106884579,"ENSCPUG00000003048","ENSCPUT00000004942.1","ENSCPUP00000004070.1"
106884579,"ENSCPUG00000003048","ENSCPUT00000004953.1","ENSCPUP00000004081.1"
106884579,"ENSCPUG00000003048","",""
106889839,"ENSCPUG00000000634","ENSCPUT00000001015.1","ENSCPUP00000000820.1"
106889839,"ENSCPUG00000000634","",""
106889334,"ENSCPUG00000014784","ENSCPUT00000025667.1","ENSCPUP00000021724.1"
106898815,"ENSCPUG00000006973","ENSCPUT00000011747.1","ENSCPUP00000009830.1"
106898815,"ENSCPUG00000006973","ENSCPUT00000011753.1","ENSCPUP00000009833.1"
106898815,"ENSCPUG00000006973","ENSCPUT00000011743.1","ENSCPUP00000009828.1"
106887939,"ENSCPUG00000002354","ENSCPUT00000003971.1","ENSCPUP00000003281.1"
106887939,"ENSCPUG00000002354","",""
106893042,"ENSCPUG00000000289","ENSCPUT00000000407.1","ENSCPUP00000000346.1"
106897131,"ENSCPUG00000002631","ENSCPUT00000004172.1","ENSCPUP00000003444.1"
106900394,"ENSCPUG00000003956","ENSCPUT00000006550.1","ENSCPUP00000005390.1"
106902796,"ENSCPUG00000001126","",""
106902796,"ENSCPUG00000001126","ENSCPUT00000001766.1","ENSCPUP00000001483.1"
106887043,"","",""
106896348,"ENSCPUG00000013462","ENSCPUT00000023258.1","ENSCPUP00000019592.1"
106896348,"ENSCPUG00000013462","",""
106900153,"ENSCPUG00000001556","",""
106900153,"ENSCPUG00000001556","ENSCPUT00000002456.1","ENSCPUP00000002038.1"
106901692,"ENSCPUG00000002831","ENSCPUT00000004514.1","ENSCPUP00000003699.1"
106886056,"ENSCPUG00000007815","",""
106886056,"ENSCPUG00000007815","ENSCPUT00000013142.1","ENSCPUP00000011019.1"
106886056,"ENSCPUG00000007815","ENSCPUT00000013145.1","ENSCPUP00000011022.1"
106886056,"ENSCPUG00000007815","ENSCPUT00000013151.1","ENSCPUP00000011027.1"
106890778,"ENSCPUG00000019346","ENSCPUT00000033902.1","ENSCPUP00000028798.1"
106897086,"ENSCPUG00000000714","ENSCPUT00000001125.1","ENSCPUP00000000915.1"
106897086,"ENSCPUG00000000714","",""
106902689,"ENSCPUG00000017796","",""
106902689,"ENSCPUG00000017796","ENSCPUT00000031130.1","ENSCPUP00000026427.1"
106902689,"ENSCPUG00000017796","ENSCPUT00000031129.1","ENSCPUP00000026426.1"
106897181,"ENSCPUG00000001691","ENSCPUT00000002669.1","ENSCPUP00000002220.1"
106897181,"ENSCPUG00000001691","",""
106899328,"","",""
106888539,"ENSCPUG00000016113","ENSCPUT00000027989.1","ENSCPUP00000023736.1"
106900006,"ENSCPUG00000008658","ENSCPUT00000014565.1","ENSCPUP00000012233.1"
106900006,"ENSCPUG00000008658","",""
106897125,"ENSCPUG00000000494","",""
106897125,"ENSCPUG00000000494","ENSCPUT00000000724.1","ENSCPUP00000000588.1"
106897125,"ENSCPUG00000000494","ENSCPUT00000000757.1","ENSCPUP00000000613.1"
106896903,"ENSCPUG00000010652","",""
106896903,"ENSCPUG00000010652","ENSCPUT00000018122.1","ENSCPUP00000015280.1"
106896903,"ENSCPUG00000010652","ENSCPUT00000018121.1","ENSCPUP00000015279.1"
106901476,"ENSCPUG00000006889","ENSCPUT00000011594.1","ENSCPUP00000009707.1"
106901476,"ENSCPUG00000006889","",""
106901888,"ENSCPUG00000014902","ENSCPUT00000025891.1","ENSCPUP00000021917.1"
106900185,"","",""
106884552,"","",""
106888472,"ENSCPUG00000009311","ENSCPUT00000015665.1","ENSCPUP00000013102.1"
106900157,"ENSCPUG00000001597","",""
106900157,"ENSCPUG00000001597","ENSCPUT00000002502.1","ENSCPUP00000002078.1"
106894208,"ENSCPUG00000009473","",""
106894208,"ENSCPUG00000009473","ENSCPUT00000015946.1","ENSCPUP00000013351.1"
106899486,"ENSCPUG00000018077","",""
106899486,"ENSCPUG00000018077","ENSCPUT00000031624.1","ENSCPUP00000026849.1"
106897605,"ENSCPUG00000000183","ENSCPUT00000000248.1","ENSCPUP00000000205.1"
106901555,"ENSCPUG00000009395","",""
106901555,"ENSCPUG00000009395","ENSCPUT00000015804.1","ENSCPUP00000013221.1"
106901555,"ENSCPUG00000009395","ENSCPUT00000015806.1","ENSCPUP00000013223.1"
106893670,"ENSCPUG00000012705","ENSCPUT00000022900.1","ENSCPUP00000019283.1"
