"GID","GENETYPE"
106901650,"ncRNA"
106901652,"ncRNA"
106901653,"ncRNA"
106901657,"ncRNA"
106901671,"ncRNA"
106901674,"ncRNA"
106901679,"protein-coding"
106901685,"ncRNA"
106901688,"ncRNA"
106901690,"ncRNA"
106901693,"ncRNA"
106901694,"ncRNA"
106901695,"ncRNA"
106901699,"ncRNA"
106901704,"ncRNA"
106901713,"protein-coding"
106901734,"ncRNA"
106901735,"ncRNA"
106901736,"ncRNA"
106901742,"protein-coding"
106901747,"ncRNA"
106901757,"ncRNA"
106901765,"ncRNA"
106901770,"protein-coding"
106901777,"protein-coding"
106901782,"protein-coding"
106901784,"ncRNA"
106901796,"protein-coding"
106901797,"protein-coding"
106901817,"protein-coding"
106901818,"protein-coding"
106901819,"protein-coding"
106901820,"protein-coding"
106901825,"protein-coding"
106901829,"protein-coding"
106901830,"protein-coding"
106901834,"protein-coding"
106901835,"protein-coding"
106901851,"ncRNA"
106901859,"ncRNA"
106901862,"ncRNA"
106901863,"ncRNA"
106901864,"ncRNA"
106901865,"ncRNA"
106901866,"pseudogene"
106901867,"ncRNA"
106901868,"ncRNA"
106901869,"protein-coding"
106901870,"protein-coding"
106901874,"protein-coding"
106901877,"ncRNA"
106901901,"protein-coding"
106901914,"ncRNA"
106901917,"protein-coding"
106901929,"ncRNA"
106901930,"protein-coding"
106901931,"protein-coding"
106901933,"protein-coding"
106901937,"ncRNA"
106901944,"ncRNA"
106901964,"protein-coding"
106901969,"protein-coding"
106901989,"ncRNA"
106901992,"ncRNA"
106901994,"ncRNA"
106902019,"ncRNA"
106902024,"protein-coding"
106902028,"ncRNA"
106902033,"protein-coding"
106902035,"protein-coding"
106902038,"protein-coding"
106902040,"protein-coding"
106902044,"protein-coding"
106902045,"protein-coding"
106902049,"protein-coding"
106902055,"protein-coding"
106902057,"protein-coding"
106902059,"protein-coding"
106902060,"protein-coding"
106902063,"protein-coding"
106902065,"protein-coding"
106902066,"protein-coding"
106902073,"protein-coding"
106902074,"protein-coding"
106902078,"protein-coding"
106902080,"ncRNA"
106902082,"protein-coding"
106902084,"protein-coding"
106902091,"ncRNA"
106902092,"ncRNA"
106902095,"protein-coding"
106902096,"ncRNA"
106902097,"protein-coding"
106902099,"ncRNA"
106902101,"ncRNA"
106902102,"protein-coding"
106902106,"ncRNA"
106902110,"protein-coding"
106902112,"ncRNA"
106902113,"ncRNA"
106902117,"ncRNA"
106902118,"protein-coding"
106902119,"protein-coding"
106902120,"protein-coding"
106902121,"ncRNA"
106902124,"protein-coding"
106902125,"protein-coding"
106902126,"ncRNA"
106902127,"ncRNA"
106902128,"protein-coding"
106902129,"ncRNA"
106902130,"ncRNA"
106902131,"ncRNA"
106902132,"ncRNA"
106902138,"ncRNA"
106902142,"protein-coding"
106902159,"ncRNA"
106902167,"protein-coding"
106902174,"ncRNA"
106902190,"protein-coding"
106902211,"protein-coding"
106902212,"ncRNA"
106902213,"ncRNA"
106902226,"ncRNA"
106902229,"protein-coding"
106902235,"protein-coding"
106902240,"protein-coding"
106902249,"protein-coding"
106902254,"protein-coding"
106902262,"protein-coding"
106902265,"protein-coding"
106902269,"protein-coding"
106902273,"ncRNA"
106902290,"ncRNA"
106902292,"protein-coding"
106902296,"protein-coding"
106902297,"ncRNA"
106902302,"protein-coding"
106902319,"ncRNA"
106902320,"ncRNA"
106902322,"protein-coding"
106902323,"protein-coding"
106902326,"protein-coding"
106902327,"protein-coding"
106902328,"protein-coding"
106902329,"protein-coding"
106902330,"pseudogene"
106902331,"protein-coding"
106902333,"protein-coding"
106902337,"protein-coding"
106902349,"protein-coding"
106902351,"protein-coding"
106902353,"protein-coding"
106902354,"protein-coding"
106902356,"protein-coding"
106902357,"protein-coding"
106902358,"protein-coding"
106902359,"protein-coding"
106902361,"protein-coding"
106902362,"protein-coding"
106902364,"protein-coding"
106902366,"protein-coding"
106902369,"protein-coding"
106902370,"protein-coding"
106902373,"protein-coding"
106902374,"protein-coding"
106902382,"protein-coding"
106902384,"protein-coding"
106902385,"protein-coding"
106902387,"protein-coding"
106902389,"protein-coding"
106902390,"protein-coding"
106902395,"protein-coding"
106902397,"protein-coding"
106902399,"protein-coding"
106902402,"ncRNA"
106902405,"ncRNA"
106902406,"ncRNA"
106902407,"ncRNA"
106902412,"protein-coding"
106902413,"protein-coding"
106902414,"ncRNA"
106902415,"ncRNA"
106902420,"ncRNA"
106902423,"ncRNA"
106902424,"ncRNA"
106902426,"ncRNA"
106902427,"ncRNA"
106902430,"ncRNA"
106902431,"ncRNA"
106902437,"protein-coding"
106902455,"ncRNA"
106902457,"ncRNA"
106902466,"ncRNA"
106902474,"ncRNA"
106902477,"ncRNA"
106902482,"ncRNA"
106902483,"ncRNA"
106902486,"ncRNA"
106902492,"ncRNA"
106902494,"ncRNA"
106902527,"ncRNA"
106902528,"ncRNA"
106902549,"protein-coding"
106902556,"protein-coding"
106902557,"protein-coding"
106902558,"protein-coding"
106902563,"protein-coding"
106902568,"pseudogene"
106902574,"protein-coding"
106902581,"protein-coding"
106902585,"ncRNA"
106902587,"ncRNA"
106902588,"protein-coding"
106902589,"protein-coding"
106902592,"ncRNA"
106902596,"protein-coding"
106902598,"protein-coding"
106902601,"ncRNA"
106902604,"protein-coding"
106902609,"protein-coding"
106902614,"protein-coding"
106902629,"protein-coding"
106902631,"protein-coding"
106902633,"ncRNA"
106902636,"protein-coding"
106902638,"protein-coding"
106902640,"protein-coding"
106902643,"protein-coding"
106902644,"ncRNA"
106902646,"protein-coding"
106902647,"protein-coding"
106902653,"protein-coding"
106902655,"protein-coding"
106902656,"protein-coding"
106902663,"ncRNA"
106902666,"protein-coding"
106902669,"ncRNA"
106902670,"ncRNA"
106902675,"ncRNA"
106902676,"ncRNA"
106902692,"protein-coding"
106902698,"protein-coding"
106902699,"protein-coding"
106902700,"protein-coding"
106902704,"ncRNA"
106902707,"ncRNA"
106902711,"ncRNA"
106902727,"ncRNA"
106902733,"protein-coding"
106902736,"ncRNA"
106902744,"ncRNA"
106902745,"ncRNA"
106902746,"ncRNA"
106902749,"ncRNA"
106902751,"ncRNA"
106902754,"ncRNA"
106902766,"protein-coding"
106902767,"protein-coding"
106902768,"protein-coding"
106902769,"protein-coding"
106902770,"protein-coding"
106902774,"protein-coding"
106902776,"protein-coding"
106902777,"ncRNA"
106902778,"other"
106902780,"ncRNA"
106902782,"protein-coding"
106902784,"protein-coding"
106902787,"ncRNA"
106902788,"ncRNA"
106902794,"protein-coding"
106902795,"ncRNA"
106902805,"ncRNA"
106902813,"ncRNA"
106902815,"ncRNA"
106902816,"ncRNA"
106902819,"protein-coding"
106902823,"pseudogene"
106902824,"protein-coding"
106902825,"protein-coding"
106902826,"protein-coding"
106902829,"pseudogene"
106902842,"ncRNA"
106902855,"ncRNA"
106902857,"protein-coding"
106902858,"protein-coding"
106902860,"protein-coding"
106902864,"ncRNA"
106902865,"protein-coding"
106902874,"protein-coding"
106902877,"protein-coding"
106902878,"protein-coding"
106902883,"protein-coding"
106902886,"protein-coding"
106902889,"protein-coding"
106902890,"protein-coding"
106902891,"protein-coding"
106902892,"protein-coding"
106902893,"protein-coding"
106902897,"protein-coding"
106902904,"ncRNA"
106902905,"protein-coding"
106902906,"protein-coding"
106902907,"ncRNA"
106902908,"ncRNA"
106902910,"protein-coding"
106902914,"protein-coding"
106902917,"ncRNA"
106902921,"protein-coding"
106902922,"protein-coding"
106902923,"protein-coding"
106902924,"protein-coding"
106902927,"ncRNA"
106902928,"ncRNA"
106902929,"ncRNA"
106902930,"ncRNA"
106902933,"ncRNA"
106902937,"protein-coding"
106902940,"ncRNA"
106900610,"protein-coding"
106888285,"protein-coding"
106890078,"protein-coding"
106898829,"protein-coding"
106895483,"protein-coding"
106894654,"protein-coding"
106898542,"protein-coding"
106896575,"protein-coding"
106896015,"protein-coding"
106889865,"protein-coding"
106897040,"protein-coding"
106896426,"protein-coding"
106886909,"protein-coding"
106886280,"protein-coding"
106895689,"protein-coding"
106896804,"protein-coding"
106902504,"protein-coding"
106886029,"protein-coding"
106888347,"protein-coding"
106896933,"protein-coding"
106893195,"protein-coding"
106885998,"protein-coding"
106887614,"protein-coding"
106897491,"protein-coding"
106890196,"protein-coding"
106887216,"protein-coding"
106888757,"protein-coding"
106896630,"protein-coding"
106902237,"protein-coding"
106892666,"protein-coding"
106902508,"protein-coding"
106895508,"protein-coding"
106890266,"protein-coding"
106899909,"protein-coding"
106892884,"protein-coding"
106885012,"protein-coding"
106892446,"protein-coding"
106899260,"protein-coding"
106890459,"protein-coding"
106890680,"protein-coding"
106891808,"protein-coding"
106901008,"protein-coding"
106887047,"protein-coding"
106887061,"protein-coding"
106895911,"protein-coding"
106896398,"protein-coding"
106898233,"protein-coding"
106892937,"protein-coding"
106902169,"protein-coding"
106887537,"protein-coding"
106895326,"protein-coding"
106889997,"protein-coding"
106888231,"protein-coding"
106892833,"protein-coding"
106897172,"protein-coding"
106898150,"protein-coding"
106886458,"protein-coding"
106884608,"protein-coding"
106893311,"protein-coding"
106884959,"protein-coding"
106892043,"protein-coding"
106901308,"protein-coding"
106891978,"protein-coding"
106896266,"protein-coding"
106893780,"protein-coding"
106890187,"protein-coding"
106901530,"protein-coding"
106897462,"protein-coding"
106884549,"protein-coding"
106887002,"protein-coding"
106896819,"protein-coding"
106885739,"protein-coding"
106892501,"protein-coding"
106889809,"protein-coding"
106889499,"protein-coding"
106900814,"protein-coding"
106885958,"protein-coding"
106886111,"protein-coding"
106898994,"protein-coding"
106886108,"protein-coding"
106886298,"protein-coding"
106885448,"protein-coding"
106897322,"protein-coding"
106900002,"protein-coding"
106885530,"protein-coding"
106886380,"protein-coding"
106886173,"protein-coding"
106899522,"protein-coding"
106893521,"protein-coding"
106897947,"protein-coding"
106889373,"protein-coding"
106885196,"protein-coding"
106888831,"protein-coding"
106887191,"protein-coding"
106897068,"protein-coding"
106892764,"protein-coding"
106896833,"protein-coding"
106892832,"protein-coding"
106896043,"protein-coding"
106890016,"protein-coding"
106885389,"protein-coding"
106901911,"protein-coding"
106885485,"protein-coding"
106892875,"protein-coding"
106887916,"protein-coding"
106885033,"protein-coding"
106894628,"protein-coding"
106899579,"protein-coding"
106888585,"protein-coding"
106886363,"protein-coding"
106886362,"protein-coding"
106886338,"protein-coding"
106902206,"protein-coding"
106893599,"protein-coding"
106892335,"protein-coding"
106900945,"protein-coding"
106890373,"protein-coding"
106901427,"protein-coding"
106890822,"protein-coding"
106895783,"protein-coding"
106901430,"protein-coding"
106902648,"protein-coding"
106902947,"protein-coding"
106896071,"protein-coding"
106887084,"protein-coding"
106888709,"protein-coding"
106893977,"protein-coding"
106888737,"protein-coding"
106885356,"protein-coding"
106894484,"protein-coding"
106896889,"protein-coding"
106890312,"protein-coding"
106897642,"protein-coding"
106890592,"protein-coding"
106891307,"protein-coding"
106897920,"protein-coding"
106888271,"protein-coding"
106896619,"protein-coding"
106890781,"protein-coding"
106886075,"protein-coding"
106892321,"protein-coding"
106892534,"protein-coding"
106900925,"protein-coding"
106901107,"protein-coding"
106898655,"protein-coding"
106892207,"protein-coding"
106901465,"protein-coding"
106896733,"protein-coding"
106893091,"protein-coding"
106888053,"protein-coding"
106892849,"protein-coding"
106885726,"protein-coding"
106892023,"protein-coding"
106886521,"protein-coding"
106884814,"protein-coding"
106893476,"protein-coding"
106901345,"protein-coding"
106886422,"protein-coding"
106894896,"protein-coding"
106892175,"protein-coding"
106893522,"protein-coding"
106890289,"protein-coding"
106895298,"protein-coding"
106887423,"protein-coding"
106893725,"protein-coding"
106884617,"protein-coding"
106894144,"protein-coding"
106887577,"protein-coding"
106893408,"protein-coding"
106885098,"protein-coding"
106898567,"protein-coding"
106892969,"protein-coding"
106884805,"protein-coding"
106901682,"protein-coding"
106887415,"protein-coding"
106891198,"protein-coding"
106895847,"protein-coding"
106899151,"protein-coding"
106885044,"protein-coding"
106890348,"protein-coding"
106893217,"protein-coding"
106902739,"protein-coding"
106887703,"protein-coding"
106898913,"protein-coding"
106890486,"protein-coding"
106897666,"protein-coding"
106897209,"protein-coding"
106884538,"protein-coding"
106889412,"protein-coding"
106886867,"protein-coding"
106902449,"protein-coding"
106892665,"protein-coding"
106896816,"protein-coding"
106900808,"protein-coding"
106885463,"protein-coding"
106890565,"protein-coding"
106893486,"protein-coding"
106891822,"protein-coding"
106902703,"protein-coding"
106890406,"protein-coding"
106892558,"protein-coding"
106893380,"protein-coding"
106887753,"protein-coding"
106897768,"protein-coding"
106892778,"protein-coding"
106902941,"protein-coding"
106891025,"protein-coding"
106888314,"protein-coding"
106896314,"protein-coding"
106902103,"protein-coding"
106887656,"protein-coding"
106900911,"protein-coding"
106894702,"protein-coding"
106890435,"protein-coding"
106890745,"protein-coding"
106901260,"protein-coding"
106891726,"protein-coding"
106886243,"protein-coding"
106895715,"protein-coding"
106895264,"protein-coding"
106896534,"protein-coding"
106887458,"protein-coding"
106897633,"protein-coding"
106901553,"protein-coding"
106902047,"protein-coding"
106900423,"protein-coding"
106890254,"protein-coding"
106885416,"protein-coding"
106899754,"protein-coding"
106897687,"protein-coding"
106892489,"protein-coding"
106891318,"protein-coding"
106902371,"protein-coding"
106892552,"protein-coding"
106895748,"protein-coding"
106902721,"protein-coding"
106896877,"protein-coding"
106892506,"protein-coding"
106891882,"protein-coding"
106893483,"protein-coding"
106894229,"protein-coding"
106897408,"protein-coding"
106884605,"protein-coding"
106900053,"protein-coding"
106887111,"protein-coding"
106887648,"protein-coding"
106901741,"protein-coding"
106894704,"protein-coding"
106898172,"protein-coding"
106898167,"protein-coding"
106892922,"protein-coding"
106894193,"protein-coding"
106901916,"protein-coding"
106897615,"protein-coding"
106888368,"protein-coding"
106892998,"protein-coding"
106895899,"protein-coding"
106898399,"protein-coding"
106890349,"protein-coding"
106892444,"protein-coding"
106884925,"protein-coding"
106900572,"protein-coding"
106894221,"protein-coding"
106893922,"protein-coding"
106901928,"protein-coding"
106898180,"protein-coding"
106886613,"protein-coding"
106893496,"protein-coding"
106898816,"protein-coding"
106887555,"protein-coding"
106895268,"protein-coding"
106895212,"protein-coding"
106893367,"protein-coding"
106896491,"protein-coding"
106893216,"protein-coding"
106896318,"protein-coding"
106891837,"protein-coding"
106901710,"protein-coding"
106885671,"protein-coding"
106889636,"protein-coding"
106888004,"protein-coding"
106896049,"protein-coding"
106901669,"protein-coding"
106897237,"protein-coding"
106884993,"protein-coding"
106898991,"protein-coding"
106887790,"protein-coding"
106895771,"protein-coding"
106890553,"protein-coding"
106898752,"protein-coding"
106900864,"protein-coding"
106888415,"protein-coding"
106889213,"protein-coding"
106892661,"protein-coding"
106901426,"protein-coding"
106901457,"protein-coding"
106894775,"protein-coding"
106894776,"protein-coding"
106890124,"protein-coding"
106890924,"protein-coding"
